community,district,business_area,title,room_type,area,orientation,floor_info,total_price,unit_price,deal_date,source,url
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 143.12平米,3室2厅,143.12,,,172,12018元,2025-04-21,市场信息,https://qd.esf.fang.com/chengjiao/1818218_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 133.33平米,3室2厅,133.33,,,137,10276元,2025-04-20,市场信息,https://qd.esf.fang.com/chengjiao/1818560_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 6室2厅 137.03平米,6室2厅,137.03,,,156,11385元,2025-04-20,市场信息,https://qd.esf.fang.com/chengjiao/1818646_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 2室1厅 81.75平米,2室1厅,81.75,,,56,6851元,2025-04-16,市场信息,https://qd.esf.fang.com/chengjiao/1818474_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 127.84平米,3室2厅,127.84,,,152,11890元,2025-04-12,市场信息,https://qd.esf.fang.com/chengjiao/1817796_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 97.61平米,3室2厅,97.61,,,97,9957元,2025-04-07,市场信息,https://qd.esf.fang.com/chengjiao/1817527_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 130.19平米,3室2厅,130.19,,,115,8834元,2025-04-01,市场信息,https://qd.esf.fang.com/chengjiao/1816279_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室1厅 125.58平米,3室1厅,125.58,,,101,8083元,2025-03-30,市场信息,https://qd.esf.fang.com/chengjiao/1816430_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 119.95平米,3室2厅,119.95,,,127,10613元,2025-03-25,市场信息,https://qd.esf.fang.com/chengjiao/1815472_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 119.84平米,3室2厅,119.84,,,132,11032元,2025-03-24,市场信息,https://qd.esf.fang.com/chengjiao/1815491_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 136.8平米,3室2厅,136.8,,,136,10000元,2025-03-23,市场信息,https://qd.esf.fang.com/chengjiao/1815293_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 4室2厅 135.81平米,4室2厅,135.81,,,157,11561元,2025-03-18,市场信息,https://qd.esf.fang.com/chengjiao/1814306_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 119.95平米,3室2厅,119.95,,,124,10380元,2025-03-16,市场信息,https://qd.esf.fang.com/chengjiao/1814036_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 2室2厅 81.69平米,2室2厅,81.69,,,54,6611元,2025-03-14,市场信息,https://qd.esf.fang.com/chengjiao/1813476_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室2厅 125.61平米,3室2厅,125.61,,,92,7325元,2025-03-14,市场信息,https://qd.esf.fang.com/chengjiao/1813576_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 4室2厅 139.89平米,4室2厅,139.89,,,140,10008元,2025-03-03,市场信息,https://qd.esf.fang.com/chengjiao/1812287_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 113.09平米,3室2厅,113.09,,,103,9153元,2025-03-02,市场信息,https://qd.esf.fang.com/chengjiao/1811303_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 5室2厅 318.17平米,5室2厅,318.17,,,455,14301元,2025-03-01,市场信息,https://qd.esf.fang.com/chengjiao/1811364_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 127.81平米,3室2厅,127.81,,,121,9483元,2025-02-26,市场信息,https://qd.esf.fang.com/chengjiao/1811936_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室1厅 112.23平米,3室1厅,112.23,,,86,7735元,2025-02-23,市场信息,https://qd.esf.fang.com/chengjiao/1810555_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 2室2厅 89.96平米,2室2厅,89.96,,,71,7915元,2025-02-16,市场信息,https://qd.esf.fang.com/chengjiao/1809942_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 90.66平米,3室2厅,90.66,,,58,6398元,2025-02-13,市场信息,https://qd.esf.fang.com/chengjiao/1809736_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 133.46平米,3室2厅,133.46,,,213,16020元,2025-02-13,市场信息,https://qd.esf.fang.com/chengjiao/1810010_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 143.12平米,3室2厅,143.12,,,198,13835元,2025-02-04,市场信息,https://qd.esf.fang.com/chengjiao/1809501_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室1厅 93.62平米,3室1厅,93.62,,,71,7638元,2025-02-02,市场信息,https://qd.esf.fang.com/chengjiao/1809384_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 136.83平米,3室2厅,136.83,,,134,9794元,2025-01-25,市场信息,https://qd.esf.fang.com/chengjiao/1809342_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 4室2厅 126.7平米,4室2厅,126.7,,,153,12076元,2025-01-18,市场信息,https://qd.esf.fang.com/chengjiao/1808381_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 136.8平米,3室2厅,136.8,,,131,9577元,2025-01-11,市场信息,https://qd.esf.fang.com/chengjiao/1808256_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,珊瑚湾熙院 4室2厅 163平米,4室2厅,163,,,227,13927元,2025-01-11,市场信息,https://qd.esf.fang.com/chengjiao/1808544_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 127.54平米,3室2厅,127.54,,,120,9409元,2025-01-01,市场信息,https://qd.esf.fang.com/chengjiao/1807827_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 113.09平米,3室2厅,113.09,,,79,6986元,2024-12-19,市场信息,https://qd.esf.fang.com/chengjiao/1806229_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 126.1平米,3室2厅,126.1,,,154,12213元,2024-12-15,市场信息,https://qd.esf.fang.com/chengjiao/1806287_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室1厅 97.15平米,3室1厅,97.15,,,94,9728元,2024-12-09,市场信息,https://qd.esf.fang.com/chengjiao/170511_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 96.89平米,3室2厅,96.89,,,78,8051元,2024-12-07,市场信息,https://qd.esf.fang.com/chengjiao/170048_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 4室2厅 129.03平米,4室2厅,129.03,,,128,9921元,2024-12-04,市场信息,https://qd.esf.fang.com/chengjiao/170055_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 96.89平米,3室2厅,96.89,,,75,7741元,2024-11-30,市场信息,https://qd.esf.fang.com/chengjiao/169836_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 142.34平米,3室2厅,142.34,,,220,15456元,2024-11-24,市场信息,https://qd.esf.fang.com/chengjiao/169042_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 119.84平米,3室2厅,119.84,,,133,11099元,2024-11-12,市场信息,https://qd.esf.fang.com/chengjiao/165727_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,珊瑚湾熙院 4室2厅 161.78平米,4室2厅,161.78,,,215,13290元,2024-11-12,市场信息,https://qd.esf.fang.com/chengjiao/165914_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 4室2厅 142.36平米,4室2厅,142.36,,,174,12258元,2024-11-10,市场信息,https://qd.esf.fang.com/chengjiao/164868_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,珊瑚湾熙院 4室1厅 162.51平米,4室1厅,162.51,,,230,14153元,2024-11-10,市场信息,https://qd.esf.fang.com/chengjiao/165237_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 2室2厅 90.66平米,2室2厅,90.66,,,75,8273元,2024-11-06,市场信息,https://qd.esf.fang.com/chengjiao/164968_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 126.08平米,3室2厅,126.08,,,105,8329元,2024-11-06,市场信息,https://qd.esf.fang.com/chengjiao/164806_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 136.8平米,3室2厅,136.8,,,141,10308元,2024-10-27,市场信息,https://qd.esf.fang.com/chengjiao/163722_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 4室2厅 203.18平米,4室2厅,203.18,,,413,20327元,2024-10-26,市场信息,https://qd.esf.fang.com/chengjiao/163698_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 143.59平米,3室2厅,143.59,,,262,18247元,2024-10-26,市场信息,https://qd.esf.fang.com/chengjiao/163811_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 4室2厅 182.92平米,4室2厅,182.92,,,293,16018元,2024-10-22,市场信息,https://qd.esf.fang.com/chengjiao/163670_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 127.84平米,3室2厅,127.84,,,133,10467元,2024-10-22,市场信息,https://qd.esf.fang.com/chengjiao/163825_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室2厅 96.66平米,3室2厅,96.66,,,71,7346元,2024-10-15,市场信息,https://qd.esf.fang.com/chengjiao/163434_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 133.46平米,3室2厅,133.46,,,211,15810元,2024-10-15,市场信息,https://qd.esf.fang.com/chengjiao/163457_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 119.86平米,3室2厅,119.86,,,123,10262元,2024-10-14,市场信息,https://qd.esf.fang.com/chengjiao/162746_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 2室2厅 89.96平米,2室2厅,89.96,,,70,7782元,2024-10-13,市场信息,https://qd.esf.fang.com/chengjiao/162831_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 113.09平米,3室2厅,113.09,,,78,6968元,2024-10-12,市场信息,https://qd.esf.fang.com/chengjiao/161079_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室1厅 98.72平米,3室1厅,98.72,,,75,7598元,2024-10-12,市场信息,https://qd.esf.fang.com/chengjiao/161490_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 126.7平米,3室2厅,126.7,,,150,11839元,2024-10-09,市场信息,https://qd.esf.fang.com/chengjiao/162511_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 4室2厅 136.05平米,4室2厅,136.05,,,168,12349元,2024-10-02,市场信息,https://qd.esf.fang.com/chengjiao/158664_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 2室1厅 79.78平米,2室1厅,79.78,,,81,10216元,2024-09-27,市场信息,https://qd.esf.fang.com/chengjiao/158716_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 126.7平米,3室2厅,126.7,,,146,11524元,2024-09-15,市场信息,https://qd.esf.fang.com/chengjiao/159581_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 134.26平米,3室2厅,134.26,,,220,16387元,2024-09-13,市场信息,https://qd.esf.fang.com/chengjiao/159928_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 125.96平米,3室2厅,125.96,,,147,11711元,2024-09-10,市场信息,https://qd.esf.fang.com/chengjiao/158381_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 119.92平米,3室2厅,119.92,,,130,10841元,2024-09-08,市场信息,https://qd.esf.fang.com/chengjiao/159108_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室1厅 96.79平米,3室1厅,96.79,,,79,8214元,2024-09-06,市场信息,https://qd.esf.fang.com/chengjiao/158694_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾樾璟 3室2厅 108.19平米,3室2厅,108.19,,,109,10159元,2024-08-31,市场信息,https://qd.esf.fang.com/chengjiao/159472_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 2室1厅 81.25平米,2室1厅,81.25,,,59,7262元,2024-08-31,市场信息,https://qd.esf.fang.com/chengjiao/162452_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室2厅 124.72平米,3室2厅,124.72,,,99,7938元,2024-08-22,市场信息,https://qd.esf.fang.com/chengjiao/158559_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 110.77平米,3室2厅,110.77,,,91,8216元,2024-08-21,市场信息,https://qd.esf.fang.com/chengjiao/158239_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,珊瑚湾熙院 4室1厅 162.51平米,4室1厅,162.51,,,200,12307元,2024-08-16,市场信息,https://qd.esf.fang.com/chengjiao/159566_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 103.15平米,3室2厅,103.15,,,84,8192元,2024-08-13,市场信息,https://qd.esf.fang.com/chengjiao/161356_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 2室2厅 81.25平米,2室2厅,81.25,,,63,7754元,2024-08-06,市场信息,https://qd.esf.fang.com/chengjiao/162050_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 2室1厅 108.03平米,2室1厅,108.03,,,84,7776元,2024-08-02,市场信息,https://qd.esf.fang.com/chengjiao/161911_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 96.79平米,3室2厅,96.79,,,74,7646元,2024-07-29,市场信息,https://qd.esf.fang.com/chengjiao/161098_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 108.03平米,3室2厅,108.03,,,87,8054元,2024-07-26,市场信息,https://qd.esf.fang.com/chengjiao/160308_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,珊瑚湾熙院 4室2厅 161.78平米,4室2厅,161.78,,,268,16566元,2024-07-25,市场信息,https://qd.esf.fang.com/chengjiao/155875_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 110.77平米,3室2厅,110.77,,,92,8333元,2024-07-25,市场信息,https://qd.esf.fang.com/chengjiao/160622_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室2厅 125.73平米,3室2厅,125.73,,,107,8511元,2024-07-14,市场信息,https://qd.esf.fang.com/chengjiao/161482_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 2室2厅 90.66平米,2室2厅,90.66,,,72,7942元,2024-06-30,市场信息,https://qd.esf.fang.com/chengjiao/154700_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 4室2厅 198.64平米,4室2厅,198.64,,,345,17369元,2024-06-29,市场信息,https://qd.esf.fang.com/chengjiao/155258_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 4室2厅 182.79平米,4室2厅,182.79,,,306,16741元,2024-06-24,市场信息,https://qd.esf.fang.com/chengjiao/154345_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 3室2厅 140平米,3室2厅,140,,,237,16929元,2024-06-24,市场信息,https://qd.esf.fang.com/chengjiao/154306_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚院 2室1厅 86.98平米,2室1厅,86.98,,,64,7450元,2024-06-20,市场信息,https://qd.esf.fang.com/chengjiao/154162_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 4室2厅 195.81平米,4室2厅,195.81,,,248,12666元,2024-06-19,市场信息,https://qd.esf.fang.com/chengjiao/154063_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 3室2厅 80.24平米,3室2厅,80.24,,,87,10905元,2024-06-13,市场信息,https://qd.esf.fang.com/chengjiao/153518_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾一期 4室2厅 140.05平米,4室2厅,140.05,,,203,14495元,2024-06-13,市场信息,https://qd.esf.fang.com/chengjiao/153574_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 112.22平米,3室2厅,112.22,,,98,8778元,2024-06-08,市场信息,https://qd.esf.fang.com/chengjiao/153048_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 127.81平米,3室2厅,127.81,,,146,11471元,2024-06-08,市场信息,https://qd.esf.fang.com/chengjiao/153178_1_2.htm
领秀珊瑚湾樾璟,城阳,高新区,领秀珊瑚湾尚璟 3室2厅 108.63平米,3室2厅,108.63,,,101,9298元,2024-06-04,市场信息,https://qd.esf.fang.com/chengjiao/152966_1_2.htm
